player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner,Icon URL
Daggerr-Nightslayer,2025-04-25,20:37:00,1745635121-14,[Prestor's Talisman of Connivery],19377,item:19377::::::::60,BiS,1,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18404::::::::60:::::::::|h[Onyxia Tooth Pendant]|h|r,,1,False,Miscellaneous,Neck,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-04-25,22:08:00,1745640579-29,[Nightslayer Boots],16824,item:16824::::::::60,BiS,0,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:14641::::::::60:::::::::|h[Cadaverous Walkers]|h|r,,1,False,Leather,Feet,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-04-25,22:11:00,1745640760-34,[Nightslayer Chestpiece],16820,item:16820::::::::60,BiS,1,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:16721:1843:::::::60:::::::::|h[Shadowcraft Tunic]|h|r,,1,False,Leather,Chest,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-05-03,21:49:00,1746330618-3,[Mandokir's Sting],20038,item:20038::::::::60,Upgrade,0,ROGUE,Zul'Gurub-20 Player,High Priestess Arlokk,148,309,20,|cff0070dd|Hitem:18323::::::::60:::::::::|h[Satyr's Bow]|h|r,,2,False,Bows,Ranged,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-05-03,22:09:00,1746331839-10,[Might of the Tribe],22712,item:22712::::::::60,Offspec,0,ROGUE,Zul'Gurub-20 Player,Hakkar,148,309,20,|cff0070dd|Hitem:13340:849:::::::60:::::::::|h[Cape of the Black Baron]|h|r,,3,False,Cloth,Back,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-05-03,22:19:00,1746332448-15,[Primal Hakkari Idol],22637,item:22637::::::::60,BiS,0,ROGUE,Kalimdor-,Hakkar,0,1,0,,,1,False,Junk,,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-05-09,21:00:00,1746846066-16,[Bloodfang Chestpiece],16905,item:16905::::::::60,BiS,1,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16820::::::::60:::::::::|h[Nightslayer Chestpiece]|h|r,,1,False,Leather,Chest,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-05-09,22:41:00,1746852095-7,[Bloodfang Pants],16909,item:16909::::::::60,BiS,0,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16822::::::::60:::::::::|h[Nightslayer Pants]|h|r,,1,False,Leather,Legs,,Ragnaros,
Daggerr-Nightslayer,2025-05-23,21:27:00,1748057340-5,[Nightslayer Gloves],16826,item:16826::::::::60,Offspec,1,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:18823:1887:::::::60:::::::::|h[Aged Core Leather Gloves]|h|r,,3,False,Leather,Hands,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-06-13,20:04:00,1749866752-2,[Bloodfang Belt],16910,item:16910::::::::60,Offline or RCLootCouncil not installed,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,NOTHING,False,Leather,Waist,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-06-13,20:41:00,1749868954-1,[Nightslayer Cover],16821,item:16821::::::::60,Offspec,0,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:22005::::::::60:::::::::|h[Darkmantle Cap]|h|r,,3,False,Leather,Head,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-06-27,21:33:00,1751081602-34,[Nightslayer Pants],16822,item:16822::::::::60,Offspec,0,ROGUE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:16909::::::::60:::::::::|h[Bloodfang Pants]|h|r,,3,False,Leather,Legs,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-07-18,20:03:00,1752890678-1,[Dragonfang Blade],19346,item:19346::::::::60,Upgrade,0,ROGUE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:17071:2564:::::::60:::::::::|h[Gutgore Ripper]|h|r,|cffa335ee|Hitem:18805:1900:::::::60:::::::::|h[Core Hound Tooth]|h|r,2,False,Daggers,One-Hand,,Blonde-Nightslayer,
Daggerr-Nightslayer,2025-07-25,20:52:00,1753498348-11,[Cloak of Concentrated Hatred],21701,item:21701::::::::60,BiS,1,ROGUE,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cff0070dd|Hitem:13340:849:::::::60:::::::::|h[Cape of the Black Baron]|h|r,,1,False,Cloth,Back,,Blonde-Nightslayer,
Skelikiing-Nightslayer,2025-04-04,21:00:00,1743822166-3,[Bloodfang Boots],16906,item:16906::::::::60,BiS,4,ROGUE,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:16711::::::::60:::::::::|h[Shadowcraft Boots]|h|r,,1,False,Leather,Feet,,Blonde-Nightslayer,
Skelikiing-Nightslayer,2025-04-04,21:07:00,1743822541-11,[Bloodfang Gloves],16907,item:16907::::::::60,BiS,7,ROGUE,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:16712::::::::60:::::::::|h[Shadowcraft Gloves]|h|r,,1,False,Leather,Hands,,Blonde-Nightslayer,
Skelikiing-Nightslayer,2025-04-18,21:21:00,1745032935-6,[Bloodfang Spaulders],16832,item:16832::::::::60,BiS,2,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:16708::::::::60:::::::::|h[Shadowcraft Spaulders]|h|r,,1,False,Leather,Shoulder,,Blonde-Nightslayer,
Skelikiing-Nightslayer,2025-04-18,22:01:00,1745035326-18,[Bloodfang Chestpiece],16905,item:16905::::::::60,BiS,1,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:16721::::::::60:::::::::|h[Shadowcraft Tunic]|h|r,,1,False,Leather,Chest,,Nefarian,
Skelikiing-Nightslayer,2025-04-25,21:24:00,1745637959-25,[Nightslayer Gloves],16826,item:16826::::::::60,Upgrade,2,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16907::::::::60:::::::::|h[Bloodfang Gloves]|h|r,,2,False,Leather,Hands,,Blonde-Nightslayer,
Skelikiing-Nightslayer,2025-05-02,20:25:00,1746239171-3,[Venomous Totem],19342,item:19342::::::::60,Offspec,0,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,|cff0070dd|Hitem:13965::::::::60:::::::::|h[Blackhand's Breadth]|h|r,3,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Skelikiing-Nightslayer,2025-06-06,20:26:00,1749263290-13,[Bloodfang Belt],16910,item:16910::::::::60,BiS,0,ROGUE,Molten Core-40 Player,Nefarian,9,409,40,|cff0070dd|Hitem:22002::::::::60:::::::::|h[Darkmantle Belt]|h|r,,1,False,Leather,Waist,,Blonde-Nightslayer,
Skelikiing-Nightslayer,2025-06-27,20:14:00,1751076896-10,[Prestor's Talisman of Connivery],19377,item:19377::::::::60,BiS,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18404::::::::60:::::::::|h[Onyxia Tooth Pendant]|h|r,,1,False,Miscellaneous,Neck,,Blonde-Nightslayer,
Skelikiing-Nightslayer,2025-06-27,21:05:00,1751079940-30,[Aged Core Leather Gloves],18823,item:18823::::::::60,Offspec,0,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:22006:1887:::::::60:::::::::|h[Darkmantle Gloves]|h|r,,3,False,Leather,Hands,,Blonde-Nightslayer,
Szar-Nightslayer,2025-05-23,20:27:00,1748053700-3,[Venomous Totem],19342,item:19342::::::::60,Offspec,1,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13965::::::::60:::::::::|h[Blackhand's Breadth]|h|r,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,3,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Szar-Nightslayer,2025-05-23,20:29:00,1748053811-7,[Bloodfang Spaulders],16832,item:16832::::::::60,Upgrade,1,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19835::::::::60:::::::::|h[Zandalar Madcap's Mantle]|h|r,,2,False,Leather,Shoulder,,Blonde-Nightslayer,
Wavybone-Nightslayer,2025-05-16,20:34:00,1747449321-8,[Bloodfang Spaulders],16832,item:16832::::::::60,Upgrade,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:16708::::::::60:::::::::|h[Shadowcraft Spaulders]|h|r,,2,False,Leather,Shoulder,,Blonde-Nightslayer,
Wavybone-Nightslayer,2025-06-20,20:47:00,1750474058-0,[Bloodfang Belt],16910,item:16910::::::::60,Upgrade,0,ROGUE,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:16713::::::::60:::::::::|h[Shadowcraft Belt]|h|r,,2,False,Leather,Waist,,Blonde-Nightslayer,
Applesnacks-Nightslayer,2025-03-28,20:48:00,1743216554-5,[Bloodfang Belt],16910,item:16910::::::::60,BiS,4,ROGUE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:16713::::::::60:::::::::|h[Shadowcraft Belt]|h|r,,1,False,Leather,Waist,,Blonde-Nightslayer,
Colo-Nightslayer,2025-03-28,20:44:00,1743216346-1,[Bloodfang Bracers],16911,item:16911::::::::60,BiS,7,ROGUE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:13120:856:::::::60:::::::::|h[Deepfury Bracers]|h|r,,1,False,Leather,Wrist,,Blonde-Nightslayer,
Colo-Nightslayer,2025-04-04,22:39:00,1743828042-5,[Head of Nefarian],19002,item:19002::::::::60,BiS,4,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,False,Quest,,,Blonde-Nightslayer,
Cryfelt-Nightslayer,2025-05-24,19:26:00,1748136376-0,[Head of Onyxia],18422,item:18422::::::::60,Upgrade,0,ROGUE,Onyxia's Lair-40 Player,Unknown,9,249,40,,,2,False,Quest,,,Blonde-Nightslayer,
Cryfelt-Nightslayer,2025-05-30,20:40:00,1748659297-19,[Bloodfang Spaulders],16832,item:16832::::::::60,Upgrade,0,ROGUE,Molten Core-40 Player,Nefarian,9,409,40,|cff0070dd|Hitem:23258::::::::60:::::::::|h[Champion's Leather Shoulders]|h|r,,2,False,Leather,Shoulder,,Blonde-Nightslayer,
Threedee-Nightslayer,2025-04-25,20:30:00,1745634710-4,[Bloodfang Spaulders],16832,item:16832::::::::60,BiS,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16823::::::::60:::::::::|h[Nightslayer Shoulder Pads]|h|r,,1,False,Leather,Shoulder,,Blonde-Nightslayer,
Threedee-Nightslayer,2025-04-25,20:41:00,1745635342-20,[Bloodfang Gloves],16907,item:16907::::::::60,BiS,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::::|h[Nightslayer Gloves]|h|r,,1,False,Leather,Hands,,Blonde-Nightslayer,
Ninjajoe-Nightslayer,2025-03-28,20:44:00,1743216340-0,[Black Brood Pauldrons],19373,item:19373::::::::60,Upgrade,4,SHAMAN,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:11685::::::::60:::::::::|h[Splinthide Shoulders]|h|r,,2,False,Mail,Shoulder,,Blonde-Nightslayer,
Ninjajoe-Nightslayer,2025-04-18,21:24:00,1745033096-9,[Ring of Blackrock],19397,item:19397::::::::60,Upgrade,4,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:12545::::::::60:::::::::|h[Eye of Orgrimmar]|h|r,|cff0070dd|Hitem:18103::::::::60:::::::::|h[Band of Rumination]|h|r,2,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Ninjajoe-Nightslayer,2025-05-09,20:55:00,1746845734-7,[Epaulets of Ten Storms],16945,item:16945::::::::60,Offspec,0,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19373::::::::60:::::::::|h[Black Brood Pauldrons]|h|r,,3,False,Mail,Shoulder,,Blonde-Nightslayer,
Shockolatee-Nightslayer,2025-07-11,21:45:00,1752291939-3,[Sorcerous Dagger],18878,item:18878::::::::60,Upgrade,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:22713::::::::60:::::::::|h[Zulian Scepter of Rites]|h|r,,2,False,Daggers,Main Hand,,Blonde-Nightslayer,
Shockolatee-Nightslayer,2025-07-11,21:46:00,1752291996-6,[Deep Earth Spaulders],18829,item:18829::::::::60,Offspec,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18810::::::::60:::::::::|h[Wild Growth Spaulders]|h|r,,3,False,Mail,Shoulder,,Blonde-Nightslayer,
Shockolatee-Nightslayer,2025-07-18,20:11:00,1752891116-5,[Emberweave Leggings],19433,item:19433::::::::60,Offspec,0,SHAMAN,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:19899::::::::60:::::::::|h[Ritualistic Legguards]|h|r,,3,False,Mail,Legs,,Blonde-Nightslayer,
Shockolatee-Nightslayer,2025-07-18,20:30:00,1752892263-9,[Boots of Pure Thought],19437,item:19437::::::::60,BiS,0,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:20262:911:::::::60:::::::::|h[Seafury Boots]|h|r,,1,False,Cloth,Feet,,Blonde-Nightslayer,
Taysak-Nightslayer,2025-04-18,21:31:00,1745033540-16,[Red Dragonscale Protector],19348,item:19348::::::::60,"Candidate is selecting response, please wait",1,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:17106::::::::60:::::::::|h[Malistar's Defender]|h|r,,WAIT,False,Shields,Off Hand,,Blonde-Nightslayer,
Taysak-Nightslayer,2025-04-19,20:34:00,1745116498-0,[Deep Earth Spaulders],18829,item:18829::::::::60,BiS,2,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:10163::::::2009:767575936:60:::::::::|h[Mercurial Pauldrons of Nature's Wrath]|h|r,,1,False,Mail,Shoulder,,Blonde-Nightslayer,
Taysak-Nightslayer,2025-04-19,20:39:00,1745116835-9,[Fire Runed Grimoire],19142,item:19142::::::::60,Upgrade,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:15276::::::2014:518481408:60:::::::::|h[Magus Long Staff of Nature's Wrath]|h|r,,2,False,Miscellaneous,Held In Off-hand,,Blonde-Nightslayer,
Taysak-Nightslayer,2025-05-03,20:19:00,1746325246-7,[Aurastone Hammer],17105,item:17105::::::::60,Upgrade,0,SHAMAN,Molten Core-40 Player,Unknown,9,409,40,|cff1eff00|Hitem:15276::::::2014:518481408:60:::::::::|h[Magus Long Staff of Nature's Wrath]|h|r,,2,False,One-Handed Maces,One-Hand,upgrade but low prio 4 me,Blonde-Nightslayer,
Taysak-Nightslayer,2025-05-16,21:48:00,1747453820-19,[Earthfury Legguards],16843,item:16843::::::::60,BiS,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19683::::::::60:::::::::|h[Bloodvine Leggings]|h|r,,1,False,Mail,Legs,my 8/8 for healing,Blonde-Nightslayer,
Taysak-Nightslayer,2025-06-20,21:14:00,1750475710-6,[Firemaw's Clutch],19400,item:19400::::::::60,BiS,0,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16838::::::::60:::::::::|h[Earthfury Belt]|h|r,,1,False,Cloth,Waist,,Blonde-Nightslayer,
Taysak-Nightslayer,2025-06-27,20:16:00,1751077015-16,[Primalist's Linked Legguards],19401,item:19401::::::::60,Offspec,0,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16843::::::::60:::::::::|h[Earthfury Legguards]|h|r,,3,False,Mail,Legs,when i replace bloodvine might be sidegrade? idk,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-05-23,21:23:00,1748057057-0,[Aurastone Hammer],17105,item:17105::::::::60,Upgrade,0,SHAMAN,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:22713::::::::60:::::::::|h[Zulian Scepter of Rites]|h|r,|cffa335ee|Hitem:19312::::::::60:::::::::|h[Lei of the Lifegiver]|h|r,2,False,One-Handed Maces,One-Hand,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-05-23,21:27:00,1748057336-4,[Salamander Scale Pants],18875,item:18875::::::::60,BiS,1,SHAMAN,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:18682::::::::60:::::::::|h[Ghoul Skin Leggings]|h|r,,1,False,Leather,Legs,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-05-23,21:56:00,1748059027-9,[Earthfury Vestments],16841,item:16841::::::::60,Upgrade,1,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:18532::::::::60:::::::::|h[Mindsurge Robe]|h|r,,2,False,Mail,Chest,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-05-30,20:04:00,1748657135-1,[Black Brood Pauldrons],19373,item:19373::::::::60,Offspec,0,SHAMAN,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:18528::::::::60:::::::::|h[Cyclone Spaulders]|h|r,,3,False,Mail,Shoulder,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-05-30,20:28:00,1748658554-13,[Taut Dragonhide Gloves],19390,item:19390::::::::60,Upgrade,0,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:20257::::::::60:::::::::|h[Seafury Gauntlets]|h|r,,2,False,Leather,Hands,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-05-30,21:47:00,1748663308-8,[Earthfury Boots],16837,item:16837::::::::60,Upgrade,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19684::::::::60:::::::::|h[Bloodvine Boots]|h|r,,2,False,Mail,Feet,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-05-30,21:51:00,1748663563-16,[Hyperthermically Insulated Lava Dredger],18803,item:18803::::::::60,Offspec,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:17105::::::::60:::::::::|h[Aurastone Hammer]|h|r,|cffa335ee|Hitem:19312::::::::60:::::::::|h[Lei of the Lifegiver]|h|r,3,False,Two-Handed Maces,Two-Hand,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-06-06,20:20:00,1749262911-7,[Epaulets of Ten Storms],16945,item:16945::::::::60,Upgrade,1,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19373::::::::60:::::::::|h[Black Brood Pauldrons]|h|r,,2,False,Mail,Shoulder,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-06-06,20:25:00,1749263224-12,[Greaves of Ten Storms],16949,item:16949::::::::60,Upgrade,1,SHAMAN,Molten Core-40 Player,Nefarian,9,409,40,|cffa335ee|Hitem:16837::::::::60:::::::::|h[Earthfury Boots]|h|r,,2,False,Mail,Feet,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-06-06,21:51:00,1749268392-9,[Fire Runed Grimoire],19142,item:19142::::::::60,Offspec,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19312::::::::60:::::::::|h[Lei of the Lifegiver]|h|r,,3,False,Miscellaneous,Held In Off-hand,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-06-07,19:17:00,1749345506-3,[Helmet of Ten Storms],16947,item:16947::::::::60,Upgrade,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:22720::::::::60:::::::::|h[Zulian Headdress]|h|r,,2,False,Mail,Head,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-06-13,20:10:00,1749867086-13,[Primalist's Linked Waistguard],19393,item:19393::::::::60,Offspec,0,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16838::::::::60:::::::::|h[Earthfury Belt]|h|r,,3,False,Mail,Waist,,Blonde-Nightslayer,
Grimmfury-Nightslayer,2025-06-13,21:12:00,1749870796-2,[Legplates of Ten Storms],16946,item:16946::::::::60,Upgrade,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16843::::::::60:::::::::|h[Earthfury Legguards]|h|r,,2,False,Mail,Legs,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-03-20,20:59:00,1742526074-7,[Deep Earth Spaulders],18829,item:18829::::::::60,Mainspec/Need,5,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:14548::::::::60:::::::::|h[Royal Cap Spaulders]|h|r,,1,False,Mail,Shoulder,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-03-28,20:44:00,1743216350-2,[Greaves of Ten Storms],16949,item:16949::::::::60,BiS,5,SHAMAN,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:18318:911:::::::60:::::::::|h[Merciful Greaves]|h|r,,1,False,Mail,Feet,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-03-28,20:48:00,1743216606-7,[Red Dragonscale Protector],19348,item:19348::::::::60,BiS,5,SHAMAN,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:17106:929:::::::60:::::::::|h[Malistar's Defender]|h|r,,1,False,Shields,Off Hand,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-04-04,21:05:00,1743822450-10,[Belt of Ten Storms],16944,item:16944::::::::60,BiS,6,SHAMAN,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:18721::::::::60:::::::::|h[Barrage Girdle]|h|r,,1,False,Mail,Waist,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-04-04,22:45:00,1743828379-9,[Epaulets of Ten Storms],16945,item:16945::::::::60,BiS,4,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:14548::::::::60:::::::::|h[Royal Cap Spaulders]|h|r,,1,False,Mail,Shoulder,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-04-18,21:29:00,1745033400-14,[Bracers of Ten Storms],16943,item:16943::::::::60,BiS,0,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13969:1883:::::::60:::::::::|h[Loomguard Armbraces]|h|r,,1,False,Mail,Wrist,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-04-25,20:28:00,1745634583-1,[Breastplate of Ten Storms],16950,item:16950::::::::60,BiS,1,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16577:1892:::::::60:::::::::|h[Warlord's Mail Armor]|h|r,,1,False,Mail,Chest,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-05-03,21:49:00,1746330625-4,[Band of Servitude],22721,item:22721::::::::60,BiS,0,SHAMAN,Zul'Gurub-20 Player,High Priestess Arlokk,148,309,20,|cffa335ee|Hitem:18403::::::::60:::::::::|h[Dragonslayer's Signet]|h|r,|cffa335ee|Hitem:19138::::::::60:::::::::|h[Band of Sulfuras]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-05-03,22:09:00,1746331822-8,[Heart of Hakkar],19802,item:19802::::::::60,BiS,0,SHAMAN,Zul'Gurub-20 Player,Hakkar,148,309,20,,,1,False,Quest,,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-05-10,19:48:00,1746928206-1,[Shard of the Scale],17064,item:17064::::::::60,Upgrade,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:20503::::::::60:::::::::|h[Enamored Water Spirit]|h|r,|cffa335ee|Hitem:19950::::::::60:::::::::|h[Zandalarian Hero Charm]|h|r,2,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-05-16,20:31:00,1747449149-0,[Gauntlets of Ten Storms],16948,item:16948::::::::60,BiS,0,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16839:930:::::::60:::::::::|h[Earthfury Gauntlets]|h|r,,1,False,Mail,Hands,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-05-16,21:50:00,1747453937-22,[Crown of Destruction],18817,item:18817::::::::60,Offspec,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16947:2587:::::::60:::::::::|h[Helmet of Ten Storms]|h|r,,3,False,Mail,Head,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-05-30,21:44:00,1748663127-0,[Wild Growth Spaulders],18810,item:18810::::::::60,BiS,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16945::::::::60:::::::::|h[Epaulets of Ten Storms]|h|r,,1,False,Leather,Shoulder,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-06-13,20:16:00,1749867470-15,[Therazane's Link],19380,item:19380::::::::60,"Candidate is selecting response, please wait",0,SHAMAN,Molten Core-40 Player,Nefarian,9,409,40,|cffa335ee|Hitem:16944::::::::60:::::::::|h[Belt of Ten Storms]|h|r,,WAIT,False,Mail,Waist,,Blonde-Nightslayer,
Turdburd-Nightslayer,2025-06-20,20:48:00,1750474123-3,[Rejuvenating Gem],19395,item:19395::::::::60,BiS,0,SHAMAN,Blackwing Lair-40 Player,Unknown,9,469,40,|cffa335ee|Hitem:17064::::::::60:::::::::|h[Shard of the Scale]|h|r,|cffa335ee|Hitem:19950::::::::60:::::::::|h[Zandalarian Hero Charm]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Vibration-Nightslayer,2025-03-29,20:53:00,1743303294-1,[Earthfury Belt],16838,item:16838::::::::60,BiS,3,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:4117::::::::60:::::::::|h[Scorching Sash]|h|r,,1,False,Mail,Waist,,Blonde-Nightslayer,
Vibration-Nightslayer,2025-04-04,21:01:00,1743822220-5,[Primalist's Linked Legguards],19401,item:19401::::::::60,Upgrade,6,SHAMAN,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:11823::::::::60:::::::::|h[Luminary Kilt]|h|r,,2,False,Mail,Legs,Will take ig you want ELE,Blonde-Nightslayer,
Vibration-Nightslayer,2025-04-04,22:46:00,1743828451-12,[Draconic Avenger],19354,item:19354::::::::60,Upgrade,2,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:11923::::::::60:::::::::|h[The Hammer of Grace]|h|r,|cffa335ee|Hitem:19312::::::::60:::::::::|h[Lei of the Lifegiver]|h|r,2,False,Two-Handed Axes,Two-Hand,enh upgrade,Blonde-Nightslayer,
